location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2816762,"Lawrence Hall of Science","pm25",3.17,"µg/m³","2024-05-03T11:46:32Z","2024-05-03T04:46:32-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",2.8,"µg/m³","2024-05-04T08:39:48Z","2024-05-04T01:39:48-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.25,"µg/m³","2024-05-05T19:26:58Z","2024-05-05T12:26:58-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.42,"µg/m³","2024-05-06T15:09:08Z","2024-05-06T08:09:08-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.18,"µg/m³","2024-05-07T02:53:09Z","2024-05-06T19:53:09-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.34,"µg/m³","2024-05-07T07:54:55Z","2024-05-07T00:54:55-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.29,"µg/m³","2024-05-08T05:33:25Z","2024-05-07T22:33:25-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.65,"µg/m³","2024-05-08T09:32:36Z","2024-05-08T02:32:36-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.05,"µg/m³","2024-05-08T12:49:50Z","2024-05-08T05:49:50-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.24,"µg/m³","2024-05-08T16:06:14Z","2024-05-08T09:06:14-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",6.16,"µg/m³","2024-05-08T21:59:15Z","2024-05-08T14:59:15-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",6.95,"µg/m³","2024-05-09T01:07:07Z","2024-05-08T18:07:07-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.75,"µg/m³","2024-05-09T05:59:11Z","2024-05-08T22:59:11-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.77,"µg/m³","2024-05-09T12:06:36Z","2024-05-09T05:06:36-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.6,"µg/m³","2024-05-09T15:13:32Z","2024-05-09T08:13:32-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",6.88,"µg/m³","2024-05-10T18:49:36Z","2024-05-10T11:49:36-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.79,"µg/m³","2024-05-11T04:05:33Z","2024-05-10T21:05:33-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.44,"µg/m³","2024-05-11T07:40:42Z","2024-05-11T00:40:42-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.45,"µg/m³","2024-05-11T10:21:10Z","2024-05-11T03:21:10-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.44,"µg/m³","2024-05-11T17:51:37Z","2024-05-11T10:51:37-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.39,"µg/m³","2024-05-12T13:01:57Z","2024-05-12T06:01:57-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.83,"µg/m³","2024-05-12T13:22:36Z","2024-05-12T06:22:36-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.94,"µg/m³","2024-05-12T17:55:44Z","2024-05-12T10:55:44-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.07,"µg/m³","2024-05-14T05:26:37Z","2024-05-13T22:26:37-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.16,"µg/m³","2024-05-16T02:56:29Z","2024-05-15T19:56:29-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",2.9,"µg/m³","2024-05-16T05:31:47Z","2024-05-15T22:31:47-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.82,"µg/m³","2024-05-16T09:51:47Z","2024-05-16T02:51:47-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4,"µg/m³","2024-05-16T14:03:51Z","2024-05-16T07:03:51-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.44,"µg/m³","2024-05-17T00:55:39Z","2024-05-16T17:55:39-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",2.95,"µg/m³","2024-05-17T03:28:40Z","2024-05-16T20:28:40-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",2.65,"µg/m³","2024-05-18T10:52:27Z","2024-05-18T03:52:27-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.93,"µg/m³","2024-05-18T17:46:08Z","2024-05-18T10:46:08-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.19,"µg/m³","2024-05-18T18:27:41Z","2024-05-18T11:27:41-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.93,"µg/m³","2024-05-18T22:09:34Z","2024-05-18T15:09:34-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.9,"µg/m³","2024-05-19T10:13:56Z","2024-05-19T03:13:56-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",8,"µg/m³","2024-05-19T10:31:26Z","2024-05-19T03:31:26-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.56,"µg/m³","2024-05-19T11:23:49Z","2024-05-19T04:23:49-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.37,"µg/m³","2024-05-19T19:09:18Z","2024-05-19T12:09:18-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",8.66,"µg/m³","2024-05-19T22:22:03Z","2024-05-19T15:22:03-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.08,"µg/m³","2024-05-20T13:52:01Z","2024-05-20T06:52:01-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.93,"µg/m³","2024-05-20T23:13:42Z","2024-05-20T16:13:42-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.86,"µg/m³","2024-05-21T12:08:50Z","2024-05-21T05:08:50-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.03,"µg/m³","2024-05-21T16:53:21Z","2024-05-21T09:53:21-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.66,"µg/m³","2024-05-22T12:12:33Z","2024-05-22T05:12:33-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.81,"µg/m³","2024-05-23T05:05:05Z","2024-05-22T22:05:05-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.7,"µg/m³","2024-05-23T16:46:03Z","2024-05-23T09:46:03-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.12,"µg/m³","2024-05-24T14:25:57Z","2024-05-24T07:25:57-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",2.72,"µg/m³","2024-05-25T05:58:54Z","2024-05-24T22:58:54-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",2.7,"µg/m³","2024-05-25T06:36:41Z","2024-05-24T23:36:41-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",2.67,"µg/m³","2024-05-25T09:49:09Z","2024-05-25T02:49:09-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.41,"µg/m³","2024-05-26T00:11:40Z","2024-05-25T17:11:40-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.52,"µg/m³","2024-05-26T05:05:35Z","2024-05-25T22:05:35-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",6.13,"µg/m³","2024-05-26T23:39:31Z","2024-05-26T16:39:31-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",2.81,"µg/m³","2024-05-28T09:34:28Z","2024-05-28T02:34:28-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.45,"µg/m³","2024-05-29T23:09:36Z","2024-05-29T16:09:36-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.53,"µg/m³","2024-05-30T08:57:02Z","2024-05-30T01:57:02-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.55,"µg/m³","2024-05-30T14:04:11Z","2024-05-30T07:04:11-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.69,"µg/m³","2024-05-30T23:43:44Z","2024-05-30T16:43:44-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.44,"µg/m³","2024-05-31T02:29:04Z","2024-05-30T19:29:04-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.32,"µg/m³","2024-06-01T01:42:46Z","2024-05-31T18:42:46-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.47,"µg/m³","2024-06-01T07:17:17Z","2024-06-01T00:17:17-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.64,"µg/m³","2024-06-01T08:27:47Z","2024-06-01T01:27:47-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.99,"µg/m³","2024-06-01T09:38:46Z","2024-06-01T02:38:46-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.27,"µg/m³","2024-06-01T14:06:00Z","2024-06-01T07:06:00-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.31,"µg/m³","2024-06-02T08:45:48Z","2024-06-02T01:45:48-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.27,"µg/m³","2024-06-02T17:38:38Z","2024-06-02T10:38:38-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.17,"µg/m³","2024-06-03T07:39:28Z","2024-06-03T00:39:28-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.97,"µg/m³","2024-06-04T07:57:13Z","2024-06-04T00:57:13-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",6.11,"µg/m³","2024-06-05T01:51:02Z","2024-06-04T18:51:02-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.45,"µg/m³","2024-06-05T10:41:43Z","2024-06-05T03:41:43-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.98,"µg/m³","2024-06-06T04:59:55Z","2024-06-05T21:59:55-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.34,"µg/m³","2024-06-07T00:53:58Z","2024-06-06T17:53:58-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.73,"µg/m³","2024-06-07T05:57:01Z","2024-06-06T22:57:01-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",7.06,"µg/m³","2024-06-07T22:51:12Z","2024-06-07T15:51:12-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.15,"µg/m³","2024-06-08T12:08:55Z","2024-06-08T05:08:55-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.19,"µg/m³","2024-06-09T04:46:05Z","2024-06-08T21:46:05-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.88,"µg/m³","2024-06-09T05:04:35Z","2024-06-08T22:04:35-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.89,"µg/m³","2024-06-09T16:17:55Z","2024-06-09T09:17:55-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.55,"µg/m³","2024-06-09T20:32:28Z","2024-06-09T13:32:28-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.69,"µg/m³","2024-06-11T02:56:13Z","2024-06-10T19:56:13-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.87,"µg/m³","2024-06-11T05:22:18Z","2024-06-10T22:22:18-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.27,"µg/m³","2024-06-11T20:22:58Z","2024-06-11T13:22:58-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.97,"µg/m³","2024-06-11T21:16:28Z","2024-06-11T14:16:28-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.37,"µg/m³","2024-06-12T01:41:55Z","2024-06-11T18:41:55-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",6.48,"µg/m³","2024-06-13T01:57:44Z","2024-06-12T18:57:44-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",8.93,"µg/m³","2024-06-13T05:14:03Z","2024-06-12T22:14:03-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",6.07,"µg/m³","2024-06-13T07:04:15Z","2024-06-13T00:04:15-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.75,"µg/m³","2024-06-14T07:26:21Z","2024-06-14T00:26:21-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.74,"µg/m³","2024-06-14T22:33:02Z","2024-06-14T15:33:02-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.4,"µg/m³","2024-06-14T22:50:27Z","2024-06-14T15:50:27-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.16,"µg/m³","2024-06-15T00:18:49Z","2024-06-14T17:18:49-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.39,"µg/m³","2024-06-15T20:50:14Z","2024-06-15T13:50:14-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.66,"µg/m³","2024-06-15T22:21:43Z","2024-06-15T15:21:43-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.46,"µg/m³","2024-06-16T05:49:30Z","2024-06-15T22:49:30-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.27,"µg/m³","2024-06-16T16:20:31Z","2024-06-16T09:20:31-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.78,"µg/m³","2024-06-18T02:29:53Z","2024-06-17T19:29:53-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.74,"µg/m³","2024-06-18T15:05:04Z","2024-06-18T08:05:04-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.91,"µg/m³","2024-06-18T15:22:32Z","2024-06-18T08:22:32-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.92,"µg/m³","2024-06-19T02:15:42Z","2024-06-18T19:15:42-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.22,"µg/m³","2024-06-19T03:29:18Z","2024-06-18T20:29:18-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.27,"µg/m³","2024-06-19T04:05:24Z","2024-06-18T21:05:24-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.16,"µg/m³","2024-06-19T13:20:15Z","2024-06-19T06:20:15-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.76,"µg/m³","2024-06-19T17:11:17Z","2024-06-19T10:11:17-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.12,"µg/m³","2024-06-19T22:19:21Z","2024-06-19T15:19:21-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.3,"µg/m³","2024-06-20T09:53:17Z","2024-06-20T02:53:17-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.27,"µg/m³","2024-06-20T11:37:57Z","2024-06-20T04:37:57-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",3.58,"µg/m³","2024-06-20T17:59:01Z","2024-06-20T10:59:01-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5,"µg/m³","2024-06-21T00:52:38Z","2024-06-20T17:52:38-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.36,"µg/m³","2024-06-21T03:49:57Z","2024-06-20T20:49:57-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",2.83,"µg/m³","2024-06-21T10:23:45Z","2024-06-21T03:23:45-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.2,"µg/m³","2024-06-21T16:31:56Z","2024-06-21T09:31:56-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.21,"µg/m³","2024-06-22T00:00:57Z","2024-06-21T17:00:57-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.58,"µg/m³","2024-06-22T18:26:51Z","2024-06-22T11:26:51-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.55,"µg/m³","2024-06-23T17:06:24Z","2024-06-23T10:06:24-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.29,"µg/m³","2024-06-23T20:36:47Z","2024-06-23T13:36:47-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",4.25,"µg/m³","2024-06-24T09:22:20Z","2024-06-24T02:22:20-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.35,"µg/m³","2024-06-24T09:41:01Z","2024-06-24T02:41:01-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.13,"µg/m³","2024-06-24T18:49:18Z","2024-06-24T11:49:18-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.77,"µg/m³","2024-06-25T23:06:07Z","2024-06-25T16:06:07-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.15,"µg/m³","2024-06-26T01:45:15Z","2024-06-25T18:45:15-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
2816762,"Lawrence Hall of Science","pm25",5.03,"µg/m³","2024-06-26T23:35:15Z","2024-06-26T16:35:15-07:00","America/Los_Angeles",37.8792,-122.24652,,,,"Clarity","Clarity"
