location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2812665,"VLSB","pm25",3.34,"µg/m³","2024-04-26T19:33:19Z","2024-04-26T12:33:19-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.18,"µg/m³","2024-04-26T19:50:24Z","2024-04-26T12:50:24-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.9,"µg/m³","2024-04-26T20:07:28Z","2024-04-26T13:07:28-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3,"µg/m³","2024-04-26T20:24:33Z","2024-04-26T13:24:33-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.33,"µg/m³","2024-04-26T20:41:37Z","2024-04-26T13:41:37-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.04,"µg/m³","2024-04-26T20:58:42Z","2024-04-26T13:58:42-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.88,"µg/m³","2024-04-26T21:15:47Z","2024-04-26T14:15:47-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.09,"µg/m³","2024-04-26T21:32:51Z","2024-04-26T14:32:51-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.02,"µg/m³","2024-04-26T21:49:56Z","2024-04-26T14:49:56-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.97,"µg/m³","2024-04-26T22:07:00Z","2024-04-26T15:07:00-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.71,"µg/m³","2024-04-26T22:24:05Z","2024-04-26T15:24:05-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.06,"µg/m³","2024-04-26T22:41:10Z","2024-04-26T15:41:10-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.04,"µg/m³","2024-04-26T22:58:15Z","2024-04-26T15:58:15-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.63,"µg/m³","2024-04-26T23:15:20Z","2024-04-26T16:15:20-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.36,"µg/m³","2024-04-26T23:32:26Z","2024-04-26T16:32:26-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.6,"µg/m³","2024-04-26T23:49:32Z","2024-04-26T16:49:32-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.63,"µg/m³","2024-04-27T00:06:38Z","2024-04-26T17:06:38-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.78,"µg/m³","2024-04-27T00:23:44Z","2024-04-26T17:23:44-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.17,"µg/m³","2024-04-27T00:40:49Z","2024-04-26T17:40:49-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.05,"µg/m³","2024-04-27T00:57:55Z","2024-04-26T17:57:55-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.4,"µg/m³","2024-04-27T01:15:01Z","2024-04-26T18:15:01-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.61,"µg/m³","2024-04-27T01:32:07Z","2024-04-26T18:32:07-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.52,"µg/m³","2024-04-27T01:49:12Z","2024-04-26T18:49:12-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.3,"µg/m³","2024-04-27T02:06:18Z","2024-04-26T19:06:18-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.71,"µg/m³","2024-04-27T02:23:24Z","2024-04-26T19:23:24-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.7,"µg/m³","2024-04-27T02:40:30Z","2024-04-26T19:40:30-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.48,"µg/m³","2024-04-27T02:57:36Z","2024-04-26T19:57:36-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
